bin,py_i,py_q,rtl_i,rtl_q,py_mag,rtl_mag,diff_i,diff_q
1522,-6652,-30500,-6652,-30500,37152,37152,0,0
1523,-6184,-30598,-6184,-30598,36782,36782,0,0
1524,-5714,-30689,-5714,-30689,36403,36403,0,0
1525,-5243,-30773,-5243,-30773,36016,36016,0,0
1526,-4769,-30851,-4769,-30851,35620,35620,0,0
1527,-4296,-30920,-4296,-30920,35216,35216,0,0
1528,-3821,-30982,-3821,-30982,34803,34803,0,0
1529,-3345,-31036,-3345,-31036,34381,34381,0,0
1530,-2868,-31084,-2868,-31084,33952,33952,0,0
1531,-2392,-31124,-2392,-31124,33516,33516,0,0
1532,-1914,-31159,-1914,-31159,33073,33073,0,0
1533,-1436,-31184,-1436,-31184,32620,32620,0,0
1534,-957,-31202,-957,-31202,32159,32159,0,0
1535,-479,-31214,-479,-31214,31693,31693,0,0
1536,0,-31217,0,-31217,31217,31217,0,0
1537,480,-31214,480,-31214,31694,31694,0,0
1538,958,-31201,958,-31201,32159,32159,0,0
1539,1436,-31184,1436,-31184,32620,32620,0,0
1540,1914,-31158,1914,-31158,33072,33072,0,0
1541,2392,-31124,2392,-31124,33516,33516,0,0
1542,2868,-31084,2868,-31084,33952,33952,0,0
1543,3346,-31036,3346,-31036,34382,34382,0,0
1544,3822,-30981,3822,-30981,34803,34803,0,0
1545,4297,-30920,4297,-30920,35217,35217,0,0
1546,4770,-30851,4770,-30851,35621,35621,0,0
1547,5244,-30773,5244,-30773,36017,36017,0,0
1548,5714,-30689,5714,-30689,36403,36403,0,0
1549,6184,-30598,6184,-30598,36782,36782,0,0
1550,6653,-30500,6653,-30500,37153,37153,0,0
1551,7120,-30393,7120,-30393,37513,37513,0,0
1552,7586,-30281,7586,-30281,37867,37867,0,0
1553,8048,-30161,8048,-30161,38209,38209,0,0
1554,8510,-30034,8510,-30034,38544,38544,0,0
1555,8970,-29899,8970,-29899,38869,38869,0,0
1556,9428,-29758,9428,-29758,39186,39186,0,0
1557,9884,-29611,9884,-29611,39495,39495,0,0
1558,10336,-29456,10336,-29456,39792,39792,0,0
1559,10786,-29293,10786,-29293,40079,40079,0,0
1560,11234,-29124,11234,-29124,40358,40358,0,0
1561,11681,-28949,11681,-28949,40630,40630,0,0
1562,12123,-28766,12123,-28766,40889,40889,0,0
1563,12562,-28578,12562,-28578,41140,41140,0,0
1564,13000,-28381,13000,-28381,41381,41381,0,0
1565,13434,-28178,13434,-28178,41612,41612,0,0
1566,13865,-27968,13865,-27968,41833,41833,0,0
1567,14292,-27752,14292,-27752,42044,42044,0,0
1568,14716,-27530,14716,-27530,42246,42246,0,0
1569,15136,-27302,15136,-27302,42438,42438,0,0
1570,15554,-27066,15554,-27066,42620,42620,0,0
1571,15967,-26824,15967,-26824,42791,42791,0,0
1572,16376,-26576,16376,-26576,42952,42952,0,0
1573,16782,-26322,16782,-26322,43104,43104,0,0
1574,17183,-26062,17183,-26062,43245,43245,0,0
1575,17581,-25795,17581,-25795,43376,43376,0,0
1576,17975,-25522,17975,-25522,43497,43497,0,0
1577,18365,-25243,18365,-25243,43608,43608,0,0
1578,18750,-24958,18750,-24958,43708,43708,0,0
1579,19130,-24668,19130,-24668,43798,43798,0,0
1580,19507,-24372,19507,-24372,43879,43879,0,0
1581,19877,-24070,19877,-24070,43947,43947,0,0
1582,20244,-23762,20244,-23762,44006,44006,0,0
1583,20607,-23449,20607,-23449,44056,44056,0,0
1584,20964,-23130,20964,-23130,44094,44094,0,0
1585,21316,-22805,21316,-22805,44121,44121,0,0
1586,21664,-22476,21664,-22476,44140,44140,0,0
1587,22006,-22141,22006,-22141,44147,44147,0,0
1588,22342,-21802,22342,-21802,44144,44144,0,0
1589,22676,-21455,22676,-21455,44131,44131,0,0
1590,23001,-21105,23001,-21105,44106,44106,0,0
1591,23323,-20750,23323,-20750,44073,44073,0,0
1592,23638,-20390,23638,-20390,44028,44028,0,0
1593,23947,-20024,23947,-20024,43971,43971,0,0
1594,24253,-19655,24253,-19655,43908,43908,0,0
1595,24551,-19281,24551,-19281,43832,43832,0,0
1596,24844,-18902,24844,-18902,43746,43746,0,0
1597,25130,-18519,25130,-18519,43649,43649,0,0
1598,25412,-18130,25412,-18130,43542,43542,0,0
1599,25688,-17738,25688,-17738,43426,43426,0,0
1600,25956,-17342,25956,-17342,43298,43298,0,0
1601,26219,-16944,26219,-16944,43163,43163,0,0
1602,26476,-16538,26476,-16538,43014,43014,0,0
1603,26726,-16130,26726,-16130,42856,42856,0,0
1604,26971,-15719,26971,-15719,42690,42690,0,0
1605,27210,-15303,27210,-15303,42513,42513,0,0
1606,27440,-14884,27440,-14884,42324,42324,0,0
1607,27665,-14461,27665,-14461,42126,42126,0,0
1608,27884,-14035,27884,-14035,41919,41919,0,0
1609,28096,-13606,28096,-13606,41702,41702,0,0
1610,28301,-13173,28301,-13173,41474,41474,0,0
1611,28500,-12738,28500,-12738,41238,41238,0,0
1612,28692,-12298,28692,-12298,40990,40990,0,0
1613,28878,-11858,28878,-11858,40736,40736,0,0
1614,29056,-11413,29056,-11413,40469,40469,0,0
1615,29226,-10966,29226,-10966,40192,40192,0,0
1616,29392,-10516,29392,-10516,39908,39908,0,0
1617,29550,-10064,29550,-10064,39614,39614,0,0
1618,29701,-9610,29701,-9610,39311,39311,0,0
1619,29844,-9152,29844,-9152,38996,38996,0,0
1620,29982,-8695,29982,-8695,38677,38677,0,0
1621,30112,-8233,30112,-8233,38345,38345,0,0
1622,30234,-7771,30234,-7771,38005,38005,0,0
1623,30350,-7306,30350,-7306,37656,37656,0,0
1624,30458,-6840,30458,-6840,37298,37298,0,0
1625,30560,-6371,30560,-6371,36931,36931,0,0
1626,30654,-5902,30654,-5902,36556,36556,0,0
1627,30741,-5430,30741,-5430,36171,36171,0,0
1628,30820,-4959,30820,-4959,35779,35779,0,0
1629,30893,-4485,30893,-4485,35378,35378,0,0
1630,30958,-4012,30958,-4012,34970,34970,0,0
1631,31016,-3535,31016,-3535,34551,34551,0,0
1632,31066,-3059,31066,-3059,34125,34125,0,0
1633,31110,-2583,31110,-2583,33693,33693,0,0
1634,31146,-2106,31146,-2106,33252,33252,0,0
1635,31175,-1627,31175,-1627,32802,32802,0,0
1636,31196,-1148,31196,-1148,32344,32344,0,0
1637,31210,-669,31210,-669,31879,31879,0,0
1638,31216,-192,31216,-192,31408,31408,0,0
1639,31216,288,31216,288,31504,31504,0,0
1640,31208,766,31208,766,31974,31974,0,0
1641,31192,1245,31192,1245,32437,32437,0,0
1642,31170,1723,31170,1723,32893,32893,0,0
1643,31139,2202,31139,2202,33341,33341,0,0
1644,31102,2678,31102,2678,33780,33780,0,0
1645,31056,3155,31056,3155,34211,34211,0,0
1646,31006,3632,31006,3632,34638,34638,0,0
1647,30946,4107,30946,4107,35053,35053,0,0
1648,30880,4580,30880,4580,35460,35460,0,0
1649,30806,5053,30806,5053,35859,35859,0,0
1650,30724,5526,30724,5526,36250,36250,0,0
1651,30636,5996,30636,5996,36632,36632,0,0
1652,30540,6466,30540,6466,37006,37006,0,0
1653,30438,6934,30438,6934,37372,37372,0,0
1654,30328,7400,30328,7400,37728,37728,0,0
1655,30210,7864,30210,7864,38074,38074,0,0
1656,30086,8326,30086,8326,38412,38412,0,0
1657,29954,8786,29954,8786,38740,38740,0,0
1658,29816,9246,29816,9246,39062,39062,0,0
1659,29672,9702,29672,9702,39374,39374,0,0
1660,29519,10156,29519,10156,39675,39675,0,0
1661,29360,10607,29360,10607,39967,39967,0,0
1662,29193,11056,29193,11056,40249,40249,0,0
1663,29021,11502,29021,11502,40523,40523,0,0
1664,28842,11946,28842,11946,40788,40788,0,0
1665,28654,12388,28654,12388,41042,41042,0,0
1666,28460,12826,28460,12826,41286,41286,0,0
1667,28261,13260,28261,13260,41521,41521,0,0
1668,28054,13693,28054,13693,41747,41747,0,0
1669,27840,14120,27840,14120,41960,41960,0,0
1670,27621,14546,27621,14546,42167,42167,0,0
1671,27395,14968,27395,14968,42363,42363,0,0
1672,27161,15388,27161,15388,42549,42549,0,0
1673,26922,15802,26922,15802,42724,42724,0,0
1674,26678,16213,26678,16213,42891,42891,0,0
1675,26424,16620,26424,16620,43044,43044,0,0
1676,26166,17024,26166,17024,43190,43190,0,0
1677,25904,17422,25904,17422,43326,43326,0,0
1678,25632,17818,25632,17818,43450,43450,0,0
1679,25356,18210,25356,18210,43566,43566,0,0
1680,25073,18597,25073,18597,43670,43670,0,0
1681,24786,18978,24786,18978,43764,43764,0,0
1682,24492,19356,24492,19356,43848,43848,0,0
1683,24192,19730,24192,19730,43922,43922,0,0
1684,23886,20098,23886,20098,43984,43984,0,0
1685,23576,20462,23576,20462,44038,44038,0,0
1686,23258,20822,23258,20822,44080,44080,0,0
1687,22936,21176,22936,21176,44112,44112,0,0
1688,22608,21526,22608,21526,44134,44134,0,0
1689,22276,21870,22276,21870,44146,44146,0,0
1690,21938,22208,21938,22208,44146,44146,0,0
1691,21595,22542,21595,22542,44137,44137,0,0
1692,21246,22871,21246,22871,44117,44117,0,0
1693,20894,23196,20894,23196,44090,44090,0,0
1694,20534,23512,20534,23512,44046,44046,0,0
1695,20171,23825,20171,23825,43996,43996,0,0
1696,19804,24130,19804,24130,43934,43934,0,0
1697,19432,24432,19432,24432,43864,43864,0,0
1698,19054,24728,19054,24728,43782,43782,0,0
1699,18674,25018,18674,25018,43692,43692,0,0
1700,18286,25300,18286,25300,43586,43586,0,0
1701,17898,25578,17898,25578,43476,43476,0,0
1702,17502,25849,17502,25849,43351,43351,0,0
1703,17104,26114,17104,26114,43218,43218,0,0
1704,16701,26374,16701,26374,43075,43075,0,0
1705,16294,26627,16294,26627,42921,42921,0,0
1706,15884,26874,15884,26874,42758,42758,0,0
1707,15470,27114,15470,27114,42584,42584,0,0
1708,15052,27348,15052,27348,42400,42400,0,0
1709,14631,27576,14631,27576,42207,42207,0,0
1710,14206,27796,14206,27796,42002,42002,0,0
1711,13778,28012,13778,28012,41790,41790,0,0
1712,13347,28220,13347,28220,41567,41567,0,0
1713,12912,28421,12912,28421,41333,41333,0,0
1714,12475,28616,12475,28616,41091,41091,0,0
1715,12034,28804,12034,28804,40838,40838,0,0
1716,11592,28984,11592,28984,40576,40576,0,0
1717,11144,29160,11144,29160,40304,40304,0,0
1718,10697,29327,10697,29327,40024,40024,0,0
1719,10246,29488,10246,29488,39734,39734,0,0
1720,9792,29640,9792,29640,39432,39432,0,0
1721,9336,29788,9336,29788,39124,39124,0,0
1722,8878,29928,8878,29928,38806,38806,0,0
1723,8419,30060,8419,30060,38479,38479,0,0
1724,7956,30186,7956,30186,38142,38142,0,0
1725,7492,30304,7492,30304,37796,37796,0,0
1726,7026,30416,7026,30416,37442,37442,0,0
1727,6558,30520,6558,30520,37078,37078,0,0
1728,6091,30618,6091,30618,36709,36709,0,0
1729,5620,30707,5620,30707,36327,36327,0,0
1730,5149,30790,5149,30790,35939,35939,0,0
1731,4675,30864,4675,30864,35539,35539,0,0
1732,4202,30932,4202,30932,35134,35134,0,0
1733,3726,30994,3726,30994,34720,34720,0,0
1734,3251,31048,3251,31048,34299,34299,0,0
1735,2774,31093,2774,31093,33867,33867,0,0
1736,2296,31132,2296,31132,33428,33428,0,0
1737,1819,31164,1819,31164,32983,32983,0,0
1738,1340,31190,1340,31190,32530,32530,0,0
1739,862,31205,862,31205,32067,32067,0,0
1740,382,31215,382,31215,31597,31597,0,0
1741,-95,31216,-95,31216,31311,31311,0,0
1742,-574,31212,-574,31212,31786,31786,0,0
1743,-1053,31198,-1053,31198,32251,32251,0,0
1744,-1532,31180,-1532,31180,32712,32712,0,0
1745,-2010,31152,-2010,31152,33162,33162,0,0
1746,-2487,31116,-2487,31116,33603,33603,0,0
1747,-2964,31076,-2964,31076,34040,34040,0,0
1748,-3440,31026,-3440,31026,34466,34466,0,0
1749,-3917,30970,-3917,30970,34887,34887,0,0
1750,-4390,30906,-4390,30906,35296,35296,0,0
1751,-4864,30836,-4864,30836,35700,35700,0,0
1752,-5337,30758,-5337,30758,36095,36095,0,0
1753,-5808,30672,-5808,30672,36480,36480,0,0
1754,-6277,30579,-6277,30579,36856,36856,0,0
1755,-6746,30480,-6746,30480,37226,37226,0,0
1756,-7213,30372,-7213,30372,37585,37585,0,0
1757,-7678,30258,-7678,30258,37936,37936,0,0
1758,-8141,30137,-8141,30137,38278,38278,0,0
1759,-8602,30008,-8602,30008,38610,38610,0,0
1760,-9062,29872,-9062,29872,38934,38934,0,0
1761,-9518,29730,-9518,29730,39248,39248,0,0
1762,-9973,29580,-9973,29580,39553,39553,0,0
1763,-10426,29425,-10426,29425,39851,39851,0,0
1764,-10876,29261,-10876,29261,40137,40137,0,0
1765,-11324,29090,-11324,29090,40414,40414,0,0
1766,-11769,28913,-11769,28913,40682,40682,0,0
1767,-12210,28730,-12210,28730,40940,40940,0,0
1768,-12650,28538,-12650,28538,41188,41188,0,0
1769,-13086,28342,-13086,28342,41428,41428,0,0
1770,-13520,28138,-13520,28138,41658,41658,0,0
1771,-13950,27926,-13950,27926,41876,41876,0,0
1772,-14376,27710,-14376,27710,42086,42086,0,0
1773,-14800,27486,-14800,27486,42286,42286,0,0
1774,-15220,27256,-15220,27256,42476,42476,0,0
1775,-15636,27018,-15636,27018,42654,42654,0,0
1776,-16048,26776,-16048,26776,42824,42824,0,0
1777,-16456,26526,-16456,26526,42982,42982,0,0
1778,-16863,26271,-16863,26271,43134,43134,0,0
1779,-17263,26009,-17263,26009,43272,43272,0,0
1780,-17660,25741,-17660,25741,43401,43401,0,0
1781,-18053,25468,-18053,25468,43521,43521,0,0
1782,-18442,25188,-18442,25188,43630,43630,0,0
1783,-18825,24902,-18825,24902,43727,43727,0,0
1784,-19205,24610,-19205,24610,43815,43815,0,0
1785,-19581,24312,-19581,24312,43893,43893,0,0
1786,-19951,24008,-19951,24008,43959,43959,0,0
1787,-20318,23700,-20318,23700,44018,44018,0,0
1788,-20679,23386,-20679,23386,44065,44065,0,0
1789,-21036,23066,-21036,23066,44102,44102,0,0
1790,-21386,22740,-21386,22740,44126,44126,0,0
1791,-21733,22410,-21733,22410,44143,44143,0,0
1792,-22074,22074,-22074,22074,44148,44148,0,0
1793,-22410,21734,-22410,21734,44144,44144,0,0
1794,-22740,21386,-22740,21386,44126,44126,0,0
1795,-23066,21036,-23066,21036,44102,44102,0,0
1796,-23386,20679,-23386,20679,44065,44065,0,0
1797,-23699,20318,-23699,20318,44017,44017,0,0
1798,-24008,19952,-24008,19952,43960,43960,0,0
1799,-24312,19582,-24312,19582,43894,43894,0,0
1800,-24609,19206,-24609,19206,43815,43815,0,0
1801,-24901,18826,-24901,18826,43727,43727,0,0
1802,-25188,18442,-25188,18442,43630,43630,0,0
1803,-25467,18054,-25467,18054,43521,43521,0,0
1804,-25740,17660,-25740,17660,43400,43400,0,0
1805,-26008,17264,-26008,17264,43272,43272,0,0
1806,-26270,16864,-26270,16864,43134,43134,0,0
1807,-26526,16457,-26526,16457,42983,42983,0,0
1808,-26776,16048,-26776,16048,42824,42824,0,0
1809,-27018,15636,-27018,15636,42654,42654,0,0
1810,-27255,15221,-27255,15221,42476,42476,0,0
1811,-27484,14800,-27484,14800,42284,42284,0,0
1812,-27709,14376,-27709,14376,42085,42085,0,0
1813,-27926,13950,-27926,13950,41876,41876,0,0
1814,-28137,13520,-28137,13520,41657,41657,0,0
1815,-28341,13087,-28341,13087,41428,41428,0,0
1816,-28538,12651,-28538,12651,41189,41189,0,0
1817,-28729,12211,-28729,12211,40940,40940,0,0
1818,-28912,11770,-28912,11770,40682,40682,0,0
1819,-29090,11324,-29090,11324,40414,40414,0,0
1820,-29260,10876,-29260,10876,40136,40136,0,0
1821,-29424,10426,-29424,10426,39850,39850,0,0
1822,-29580,9974,-29580,9974,39554,39554,0,0
1823,-29730,9519,-29730,9519,39249,39249,0,0
1824,-29872,9062,-29872,9062,38934,38934,0,0
1825,-30008,8602,-30008,8602,38610,38610,0,0
1826,-30136,8141,-30136,8141,38277,38277,0,0
1827,-30258,7678,-30258,7678,37936,37936,0,0
1828,-30372,7214,-30372,7214,37586,37586,0,0
1829,-30479,6746,-30479,6746,37225,37225,0,0
1830,-30578,6278,-30578,6278,36856,36856,0,0
1831,-30671,5808,-30671,5808,36479,36479,0,0
1832,-30756,5337,-30756,5337,36093,36093,0,0
1833,-30835,4865,-30835,4865,35700,35700,0,0
1834,-30906,4390,-30906,4390,35296,35296,0,0
1835,-30970,3918,-30970,3918,34888,34888,0,0
1836,-31026,3441,-31026,3441,34467,34467,0,0
1837,-31075,2965,-31075,2965,34040,34040,0,0
1838,-31116,2488,-31116,2488,33604,33604,0,0
1839,-31152,2010,-31152,2010,33162,33162,0,0
1840,-31179,1532,-31179,1532,32711,32711,0,0
1841,-31198,1054,-31198,1054,32252,32252,0,0
1842,-31212,574,-31212,574,31786,31786,0,0
1843,-31216,96,-31216,96,31312,31312,0,0
1844,-31214,-382,-31214,-382,31596,31596,0,0
1845,-31204,-862,-31204,-862,32066,32066,0,0
1846,-31188,-1340,-31188,-1340,32528,32528,0,0
1847,-31164,-1818,-31164,-1818,32982,32982,0,0
1848,-31132,-2296,-31132,-2296,33428,33428,0,0
1849,-31092,-2774,-31092,-2774,33866,33866,0,0
1850,-31047,-3250,-31047,-3250,34297,34297,0,0
1851,-30993,-3726,-30993,-3726,34719,34719,0,0
1852,-30932,-4201,-30932,-4201,35133,35133,0,0
1853,-30864,-4674,-30864,-4674,35538,35538,0,0
1854,-30789,-5148,-30789,-5148,35937,35937,0,0
1855,-30706,-5620,-30706,-5620,36326,36326,0,0
1856,-30617,-6090,-30617,-6090,36707,36707,0,0
1857,-30520,-6558,-30520,-6558,37078,37078,0,0
1858,-30416,-7026,-30416,-7026,37442,37442,0,0
1859,-30304,-7492,-30304,-7492,37796,37796,0,0
1860,-30186,-7956,-30186,-7956,38142,38142,0,0
1861,-30060,-8418,-30060,-8418,38478,38478,0,0
1862,-29928,-8877,-29928,-8877,38805,38805,0,0
1863,-29787,-9336,-29787,-9336,39123,39123,0,0
1864,-29640,-9792,-29640,-9792,39432,39432,0,0
1865,-29487,-10245,-29487,-10245,39732,39732,0,0
1866,-29326,-10696,-29326,-10696,40022,40022,0,0
1867,-29159,-11144,-29159,-11144,40303,40303,0,0
1868,-28984,-11592,-28984,-11592,40576,40576,0,0
1869,-28804,-12034,-28804,-12034,40838,40838,0,0
1870,-28616,-12474,-28616,-12474,41090,41090,0,0
1871,-28420,-12912,-28420,-12912,41332,41332,0,0
1872,-28220,-13347,-28220,-13347,41567,41567,0,0
1873,-28012,-13778,-28012,-13778,41790,41790,0,0
1874,-27796,-14206,-27796,-14206,42002,42002,0,0
1875,-27574,-14630,-27574,-14630,42204,42204,0,0
1876,-27348,-15052,-27348,-15052,42400,42400,0,0
1877,-27114,-15470,-27114,-15470,42584,42584,0,0
1878,-26874,-15884,-26874,-15884,42758,42758,0,0
1879,-26626,-16294,-26626,-16294,42920,42920,0,0
1880,-26373,-16700,-26373,-16700,43073,43073,0,0
1881,-26114,-17104,-26114,-17104,43218,43218,0,0
1882,-25848,-17502,-25848,-17502,43350,43350,0,0
1883,-25578,-17897,-25578,-17897,43475,43475,0,0
1884,-25300,-18286,-25300,-18286,43586,43586,0,0
1885,-25017,-18673,-25017,-18673,43690,43690,0,0
1886,-24727,-19054,-24727,-19054,43781,43781,0,0
1887,-24432,-19431,-24432,-19431,43863,43863,0,0
1888,-24130,-19804,-24130,-19804,43934,43934,0,0
1889,-23824,-20170,-23824,-20170,43994,43994,0,0
1890,-23512,-20534,-23512,-20534,44046,44046,0,0
1891,-23195,-20893,-23195,-20893,44088,44088,0,0
1892,-22870,-21246,-22870,-21246,44116,44116,0,0
1893,-22542,-21594,-22542,-21594,44136,44136,0,0
1894,-22208,-21937,-22208,-21937,44145,44145,0,0
1895,-21869,-22276,-21869,-22276,44145,44145,0,0
1896,-21524,-22608,-21524,-22608,44132,44132,0,0
1897,-21176,-22935,-21176,-22935,44111,44111,0,0
1898,-20822,-23258,-20822,-23258,44080,44080,0,0
1899,-20462,-23576,-20462,-23576,44038,44038,0,0
1900,-20098,-23886,-20098,-23886,43984,43984,0,0
1901,-19730,-24191,-19730,-24191,43921,43921,0,0
1902,-19356,-24491,-19356,-24491,43847,43847,0,0
1903,-18978,-24786,-18978,-24786,43764,43764,0,0
1904,-18596,-25073,-18596,-25073,43669,43669,0,0
1905,-18210,-25355,-18210,-25355,43565,43565,0,0
1906,-17818,-25632,-17818,-25632,43450,43450,0,0
1907,-17422,-25903,-17422,-25903,43325,43325,0,0
1908,-17022,-26166,-17022,-26166,43188,43188,0,0
1909,-16620,-26424,-16620,-26424,43044,43044,0,0
1910,-16212,-26677,-16212,-26677,42889,42889,0,0
1911,-15801,-26922,-15801,-26922,42723,42723,0,0
1912,-15387,-27160,-15387,-27160,42547,42547,0,0
1913,-14968,-27394,-14968,-27394,42362,42362,0,0
1914,-14545,-27620,-14545,-27620,42165,42165,0,0
1915,-14120,-27840,-14120,-27840,41960,41960,0,0
1916,-13692,-28054,-13692,-28054,41746,41746,0,0
1917,-13260,-28260,-13260,-28260,41520,41520,0,0
1918,-12825,-28460,-12825,-28460,41285,41285,0,0
1919,-12387,-28654,-12387,-28654,41041,41041,0,0
1920,-11946,-28841,-11946,-28841,40787,40787,0,0
1921,-11502,-29020,-11502,-29020,40522,40522,0,0
1922,-11055,-29192,-11055,-29192,40247,40247,0,0
1923,-10606,-29360,-10606,-29360,39966,39966,0,0
1924,-10155,-29518,-10155,-29518,39673,39673,0,0
1925,-9702,-29671,-9702,-29671,39373,39373,0,0
1926,-9245,-29816,-9245,-29816,39061,39061,0,0
1927,-8786,-29954,-8786,-29954,38740,38740,0,0
1928,-8326,-30085,-8326,-30085,38411,38411,0,0
1929,-7863,-30209,-7863,-30209,38072,38072,0,0
1930,-7399,-30328,-7399,-30328,37727,37727,0,0
1931,-6933,-30438,-6933,-30438,37371,37371,0,0
1932,-6465,-30540,-6465,-30540,37005,37005,0,0
1933,-5996,-30636,-5996,-30636,36632,36632,0,0
1934,-5526,-30724,-5526,-30724,36250,36250,0,0
1935,-5052,-30805,-5052,-30805,35857,35857,0,0
1936,-4580,-30879,-4580,-30879,35459,35459,0,0
1937,-4106,-30945,-4106,-30945,35051,35051,0,0
1938,-3631,-31005,-3631,-31005,34636,34636,0,0
1939,-3154,-31056,-3154,-31056,34210,34210,0,0
1940,-2678,-31102,-2678,-31102,33780,33780,0,0
1941,-2201,-31138,-2201,-31138,33339,33339,0,0
1942,-1722,-31170,-1722,-31170,32892,32892,0,0
1943,-1244,-31192,-1244,-31192,32436,32436,0,0
1944,-765,-31207,-765,-31207,31972,31972,0,0
1945,-287,-31216,-287,-31216,31503,31503,0,0
1946,192,-31216,192,-31216,31408,31408,0,0
1947,670,-31209,670,-31209,31879,31879,0,0
1948,1149,-31196,1149,-31196,32345,32345,0,0
1949,1628,-31174,1628,-31174,32802,32802,0,0
1950,2106,-31145,2106,-31145,33251,33251,0,0
1951,2584,-31110,2584,-31110,33694,33694,0,0
1952,3060,-31066,3060,-31066,34126,34126,0,0
1953,3536,-31016,3536,-31016,34552,34552,0,0
1954,4012,-30958,4012,-30958,34970,34970,0,0
1955,4486,-30892,4486,-30892,35378,35378,0,0
1956,4960,-30820,4960,-30820,35780,35780,0,0
1957,5431,-30740,5431,-30740,36171,36171,0,0
1958,5902,-30653,5902,-30653,36555,36555,0,0
1959,6372,-30559,6372,-30559,36931,36931,0,0
1960,6840,-30458,6840,-30458,37298,37298,0,0
1961,7307,-30350,7307,-30350,37657,37657,0,0
1962,7772,-30234,7772,-30234,38006,38006,0,0
1963,8234,-30111,8234,-30111,38345,38345,0,0
1964,8696,-29981,8696,-29981,38677,38677,0,0
1965,9154,-29844,9154,-29844,38998,38998,0,0
1966,9610,-29700,9610,-29700,39310,39310,0,0
1967,10065,-29549,10065,-29549,39614,39614,0,0
1968,10516,-29392,10516,-29392,39908,39908,0,0
1969,10966,-29226,10966,-29226,40192,40192,0,0
1970,11414,-29056,11414,-29056,40470,40470,0,0
1971,11858,-28877,11858,-28877,40735,40735,0,0
1972,12299,-28692,12299,-28692,40991,40991,0,0
1973,12738,-28499,12738,-28499,41237,41237,0,0
1974,13174,-28300,13174,-28300,41474,41474,0,0
1975,13607,-28095,13607,-28095,41702,41702,0,0
1976,14036,-27883,14036,-27883,41919,41919,0,0
1977,14462,-27664,14462,-27664,42126,42126,0,0
1978,14884,-27439,14884,-27439,42323,42323,0,0
1979,15304,-27209,15304,-27209,42513,42513,0,0
1980,15720,-26970,15720,-26970,42690,42690,0,0
1981,16130,-26726,16130,-26726,42856,42856,0,0
1982,16539,-26476,16539,-26476,43015,43015,0,0
1983,16944,-26218,16944,-26218,43162,43162,0,0
1984,17343,-25956,17343,-25956,43299,43299,0,0
1985,17739,-25687,17739,-25687,43426,43426,0,0
1986,18131,-25411,18131,-25411,43542,43542,0,0
1987,18520,-25130,18520,-25130,43650,43650,0,0
1988,18902,-24843,18902,-24843,43745,43745,0,0
1989,19282,-24550,19282,-24550,43832,43832,0,0
1990,19656,-24252,19656,-24252,43908,43908,0,0
1991,20025,-23946,20025,-23946,43971,43971,0,0
1992,20390,-23638,20390,-23638,44028,44028,0,0
1993,20750,-23322,20750,-23322,44072,44072,0,0
1994,21106,-23001,21106,-23001,44107,44107,0,0
1995,21456,-22675,21456,-22675,44131,44131,0,0
1996,21802,-22342,21802,-22342,44144,44144,0,0
1997,22142,-22006,22142,-22006,44148,44148,0,0
1998,22476,-21664,22476,-21664,44140,44140,0,0
1999,22806,-21315,22806,-21315,44121,44121,0,0
2000,23130,-20963,23130,-20963,44093,44093,0,0
2001,23450,-20606,23450,-20606,44056,44056,0,0
2002,23762,-20244,23762,-20244,44006,44006,0,0
2003,24070,-19876,24070,-19876,43946,43946,0,0
2004,24372,-19506,24372,-19506,43878,43878,0,0
2005,24669,-19129,24669,-19129,43798,43798,0,0
2006,24959,-18749,24959,-18749,43708,43708,0,0
2007,25244,-18364,25244,-18364,43608,43608,0,0
2008,25524,-17974,25524,-17974,43498,43498,0,0
2009,25796,-17580,25796,-17580,43376,43376,0,0
2010,26062,-17182,26062,-17182,43244,43244,0,0
2011,26322,-16782,26322,-16782,43104,43104,0,0
2012,26576,-16376,26576,-16376,42952,42952,0,0
2013,26825,-15966,26825,-15966,42791,42791,0,0
2014,27067,-15554,27067,-15554,42621,42621,0,0
2015,27302,-15136,27302,-15136,42438,42438,0,0
2016,27532,-14715,27532,-14715,42247,42247,0,0
2017,27753,-14292,27753,-14292,42045,42045,0,0
2018,27968,-13864,27968,-13864,41832,41832,0,0
2019,28179,-13433,28179,-13433,41612,41612,0,0
2020,28382,-12999,28382,-12999,41381,41381,0,0
2021,28578,-12562,28578,-12562,41140,41140,0,0
2022,28767,-12122,28767,-12122,40889,40889,0,0
2023,28950,-11680,28950,-11680,40630,40630,0,0
2024,29125,-11234,29125,-11234,40359,40359,0,0
2025,29294,-10786,29294,-10786,40080,40080,0,0
2026,29456,-10336,29456,-10336,39792,39792,0,0
2027,29612,-9883,29612,-9883,39495,39495,0,0
2028,29759,-9427,29759,-9427,39186,39186,0,0
2029,29900,-8970,29900,-8970,38870,38870,0,0
2030,30035,-8510,30035,-8510,38545,38545,0,0
2031,30162,-8048,30162,-8048,38210,38210,0,0
2032,30282,-7586,30282,-7586,37868,37868,0,0
2033,30394,-7120,30394,-7120,37514,37514,0,0
2034,30500,-6652,30500,-6652,37152,37152,0,0
2035,30598,-6184,30598,-6184,36782,36782,0,0
2036,30690,-5714,30690,-5714,36404,36404,0,0
2037,30774,-5243,30774,-5243,36017,36017,0,0
2038,30852,-4769,30852,-4769,35621,35621,0,0
