bin,py_i,py_q,rtl_i,rtl_q,py_mag,rtl_mag,diff_i,diff_q
675,15,-1,15,-1,16,16,0,0
676,15,-1,15,-1,16,16,0,0
677,15,-1,15,-1,16,16,0,0
678,15,-1,15,-1,16,16,0,0
679,15,-1,15,-1,16,16,0,0
680,15,-1,15,-1,16,16,0,0
681,15,-1,15,-1,16,16,0,0
682,15,-1,15,-1,16,16,0,0
683,15,-1,15,-1,16,16,0,0
684,15,-1,15,-1,16,16,0,0
685,15,-1,15,-1,16,16,0,0
686,15,-1,15,-1,16,16,0,0
687,15,-1,15,-1,16,16,0,0
688,15,-1,15,-1,16,16,0,0
689,15,-1,15,-1,16,16,0,0
690,15,-1,15,-1,16,16,0,0
